,basisofrecord,class,countrycode,day,decimallatitude,decimallongitude,eventdate,family,gbifid,genus,individualcount,issue,kingdom,month,occurrencestatus,order,phylum,species,year
6695264,HUMAN_OBSERVATION,Aves,US,25.0,41.814217,-88.08272,2021-05-25 00:00:00 UTC,Anatidae,3619569954,Anas,3.0,CONTINENT_DERIVED_FROM_COORDINATES,Animalia,5.0,PRESENT,Anseriformes,Chordata,Anas platyrhynchos,2021
174167,HUMAN_OBSERVATION,Aves,US,6.0,42.355206,-83.37385,2021-09-06 00:00:00 UTC,Anatidae,3655140907,Anas,3.0,CONTINENT_DERIVED_FROM_COORDINATES,Animalia,9.0,PRESENT,Anseriformes,Chordata,Anas platyrhynchos,2021
4112279,HUMAN_OBSERVATION,Aves,US,27.0,47.212475,-68.464935,2021-07-27 00:00:00 UTC,Anatidae,3578836318,Anas,1.0,CONTINENT_DERIVED_FROM_COORDINATES,Animalia,7.0,PRESENT,Anseriformes,Chordata,Anas platyrhynchos,2021
6024608,HUMAN_OBSERVATION,Aves,US,13.0,35.251404,-120.67654,2021-04-13 00:00:00 UTC,Anatidae,3604794674,Anas,2.0,CONTINENT_DERIVED_FROM_COORDINATES,Animalia,4.0,PRESENT,Anseriformes,Chordata,Anas platyrhynchos,2021
6181554,HUMAN_OBSERVATION,Aves,CA,10.0,42.325302,-82.92369,2021-04-10 00:00:00 UTC,Anatidae,3616818114,Anas,4.0,CONTINENT_DERIVED_FROM_COORDINATES,Animalia,4.0,PRESENT,Anseriformes,Chordata,Anas platyrhynchos,2021
6326848,HUMAN_OBSERVATION,Aves,US,5.0,43.17635,-77.52593,2021-04-05 00:00:00 UTC,Anatidae,3624006880,Anas,56.0,CONTINENT_DERIVED_FROM_COORDINATES,Animalia,4.0,PRESENT,Anseriformes,Chordata,Anas platyrhynchos,2021
1264482,HUMAN_OBSERVATION,Aves,US,3.0,41.840557,-91.39719,2021-04-03 00:00:00 UTC,Anatidae,3523093178,Anas,2.0,CONTINENT_DERIVED_FROM_COORDINATES,Animalia,4.0,PRESENT,Anseriformes,Chordata,Anas platyrhynchos,2021
3720783,HUMAN_OBSERVATION,Aves,US,22.0,42.52828,-83.668945,2021-09-22 00:00:00 UTC,Anatidae,3685352150,Anas,6.0,CONTINENT_DERIVED_FROM_COORDINATES,Animalia,9.0,PRESENT,Anseriformes,Chordata,Anas platyrhynchos,2021
1332662,HUMAN_OBSERVATION,Aves,CA,17.0,45.22292,-75.773926,2021-08-17 00:00:00 UTC,Anatidae,3620472890,Anas,20.0,CONTINENT_DERIVED_FROM_COORDINATES,Animalia,8.0,PRESENT,Anseriformes,Chordata,Anas platyrhynchos,2021
2599247,HUMAN_OBSERVATION,Aves,CA,22.0,53.413185,-113.78783,2021-05-22 00:00:00 UTC,Anatidae,3616641474,Anas,2.0,CONTINENT_DERIVED_FROM_COORDINATES,Animalia,5.0,PRESENT,Anseriformes,Chordata,Anas platyrhynchos,2021
5776163,HUMAN_OBSERVATION,Aves,CA,17.0,43.612324,-80.37104,2021-04-17 00:00:00 UTC,Anatidae,3681545842,Anas,3.0,CONTINENT_DERIVED_FROM_COORDINATES,Animalia,4.0,PRESENT,Anseriformes,Chordata,Anas platyrhynchos,2021
5245849,HUMAN_OBSERVATION,Aves,US,25.0,44.831013,-93.245224,2021-06-25 00:00:00 UTC,Anatidae,3570599545,Anas,3.0,CONTINENT_DERIVED_FROM_COORDINATES,Animalia,6.0,PRESENT,Anseriformes,Chordata,Anas platyrhynchos,2021
3940462,HUMAN_OBSERVATION,Aves,US,9.0,32.981926,-117.21641,2021-10-09 00:00:00 UTC,Anatidae,3653286347,Anas,4.0,CONTINENT_DERIVED_FROM_COORDINATES,Animalia,10.0,PRESENT,Anseriformes,Chordata,Anas platyrhynchos,2021
6289937,HUMAN_OBSERVATION,Aves,US,18.0,39.460236,-76.57601,2021-06-18 00:00:00 UTC,Anatidae,3661678706,Anas,4.0,CONTINENT_DERIVED_FROM_COORDINATES,Animalia,6.0,PRESENT,Anseriformes,Chordata,Anas platyrhynchos,2021
3320400,HUMAN_OBSERVATION,Aves,GB,17.0,52.01549,-0.766464,2021-01-17 00:00:00 UTC,Anatidae,3587256391,Anas,10.0,COORDINATE_ROUNDED,Animalia,1.0,PRESENT,Anseriformes,Chordata,Anas platyrhynchos,2021
4519171,HUMAN_OBSERVATION,Aves,US,4.0,33.36145,-111.73395,2021-09-04 00:00:00 UTC,Anatidae,3688028490,Anas,25.0,CONTINENT_DERIVED_FROM_COORDINATES,Animalia,9.0,PRESENT,Anseriformes,Chordata,Anas platyrhynchos,2021
78757,HUMAN_OBSERVATION,Aves,IL,5.0,31.7639,34.9517,2021-11-05 00:00:00 UTC,Anatidae,3554910239,Anas,25.0,CONTINENT_DERIVED_FROM_COORDINATES,Animalia,11.0,PRESENT,Anseriformes,Chordata,Anas platyrhynchos,2021
3917710,HUMAN_OBSERVATION,Aves,NL,6.0,52.4,5.4,2022-01-06 00:00:00 UTC,Anatidae,3732162936,Anas,2.0,OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT,Animalia,1.0,PRESENT,Anseriformes,Chordata,Anas platyrhynchos,2022
1715574,HUMAN_OBSERVATION,Aves,US,20.0,40.747387,-73.74295,2021-04-20 00:00:00 UTC,Anatidae,3523054839,Anas,2.0,CONTINENT_DERIVED_FROM_COORDINATES,Animalia,4.0,PRESENT,Anseriformes,Chordata,Anas platyrhynchos,2021
2626028,HUMAN_OBSERVATION,Aves,IT,23.0,41.885128,12.446577,2021-03-23 00:00:00 UTC,Anatidae,3512679563,Anas,2.0,CONTINENT_DERIVED_FROM_COORDINATES,Animalia,3.0,PRESENT,Anseriformes,Chordata,Anas platyrhynchos,2021
5258402,HUMAN_OBSERVATION,Aves,NL,4.0,51.65,4.05,2022-06-04 00:00:00 UTC,Anatidae,3906980634,Anas,1.0,OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT,Animalia,6.0,PRESENT,Anseriformes,Chordata,Anas platyrhynchos,2022
111886,HUMAN_OBSERVATION,Aves,US,5.0,37.69516,-97.453094,2021-09-05 00:00:00 UTC,Anatidae,3684380921,Anas,2.0,CONTINENT_DERIVED_FROM_COORDINATES,Animalia,9.0,PRESENT,Anseriformes,Chordata,Anas platyrhynchos,2021
1295645,HUMAN_OBSERVATION,Aves,TR,1.0,38.618546,28.018227,2021-07-01 00:00:00 UTC,Anatidae,3525691219,Anas,,CONTINENT_DERIVED_FROM_COORDINATES,Animalia,7.0,PRESENT,Anseriformes,Chordata,Anas platyrhynchos,2021
1906987,HUMAN_OBSERVATION,Aves,US,9.0,45.878345,-97.80719,2021-04-09 00:00:00 UTC,Anatidae,3548250002,Anas,,CONTINENT_DERIVED_FROM_COORDINATES,Animalia,4.0,PRESENT,Anseriformes,Chordata,Anas platyrhynchos,2021
8169187,HUMAN_OBSERVATION,Aves,ES,16.0,38.173534,-0.776727,2021-04-16 00:00:00 UTC,Anatidae,3643222140,Anas,12.0,COORDINATE_ROUNDED,Animalia,4.0,PRESENT,Anseriformes,Chordata,Anas platyrhynchos,2021
2532380,HUMAN_OBSERVATION,Aves,NO,28.0,66.29223,13.749398,2021-04-28 00:00:00 UTC,Anatidae,3097924560,Anas,1.0,COORDINATE_ROUNDED,Animalia,4.0,PRESENT,Anseriformes,Chordata,Anas platyrhynchos,2021
2725254,HUMAN_OBSERVATION,Aves,US,17.0,39.76031,-77.73654,2021-11-17 00:00:00 UTC,Anatidae,3655335987,Anas,155.0,CONTINENT_DERIVED_FROM_COORDINATES,Animalia,11.0,PRESENT,Anseriformes,Chordata,Anas platyrhynchos,2021
8021792,HUMAN_OBSERVATION,Aves,ES,1.0,43.473404,-3.802997,2021-10-01 00:00:00 UTC,Anatidae,3665318417,Anas,,COORDINATE_ROUNDED,Animalia,10.0,PRESENT,Anseriformes,Chordata,Anas platyrhynchos,2021
5668959,HUMAN_OBSERVATION,Aves,GB,5.0,53.968224,-2.475312,2021-03-05 00:00:00 UTC,Anatidae,3611069457,Anas,8.0,CONTINENT_DERIVED_FROM_COORDINATES,Animalia,3.0,PRESENT,Anseriformes,Chordata,Anas platyrhynchos,2021
4059930,HUMAN_OBSERVATION,Aves,CA,22.0,42.702496,-81.04599,2021-11-22 00:00:00 UTC,Anatidae,3581876447,Anas,40.0,CONTINENT_DERIVED_FROM_COORDINATES,Animalia,11.0,PRESENT,Anseriformes,Chordata,Anas platyrhynchos,2021
2231584,HUMAN_OBSERVATION,Aves,US,9.0,42.371,-71.146,2021-05-09 00:00:00 UTC,Anatidae,3570227624,Anas,4.0,CONTINENT_DERIVED_FROM_COORDINATES,Animalia,5.0,PRESENT,Anseriformes,Chordata,Anas platyrhynchos,2021
521603,HUMAN_OBSERVATION,Aves,US,9.0,33.53378,-101.90515,2021-01-09 00:00:00 UTC,Anatidae,3603383843,Anas,51.0,CONTINENT_DERIVED_FROM_COORDINATES,Animalia,1.0,PRESENT,Anseriformes,Chordata,Anas platyrhynchos,2021
3001755,HUMAN_OBSERVATION,Aves,CA,12.0,49.159706,-122.44863,2021-09-12 00:00:00 UTC,Anatidae,3612312875,Anas,4.0,CONTINENT_DERIVED_FROM_COORDINATES,Animalia,9.0,PRESENT,Anseriformes,Chordata,Anas platyrhynchos,2021
2264692,HUMAN_OBSERVATION,Aves,US,23.0,42.228268,-83.61026,2021-03-23 00:00:00 UTC,Anatidae,3515115152,Anas,8.0,CONTINENT_DERIVED_FROM_COORDINATES,Animalia,3.0,PRESENT,Anseriformes,Chordata,Anas platyrhynchos,2021
2384697,HUMAN_OBSERVATION,Aves,US,8.0,42.389202,-71.13729,2021-04-08 00:00:00 UTC,Anatidae,3516559523,Anas,2.0,CONTINENT_DERIVED_FROM_COORDINATES,Animalia,4.0,PRESENT,Anseriformes,Chordata,Anas platyrhynchos,2021
2997112,HUMAN_OBSERVATION,Aves,NO,21.0,59.323644,10.499823,2021-03-21 00:00:00 UTC,Anatidae,3061377426,Anas,10.0,COORDINATE_ROUNDED,Animalia,3.0,PRESENT,Anseriformes,Chordata,Anas platyrhynchos,2021
161513,HUMAN_OBSERVATION,Aves,NO,2.0,58.544254,5.756674,2022-06-02 00:00:00 UTC,Anatidae,3807737536,Anas,10.0,COORDINATE_ROUNDED,Animalia,6.0,PRESENT,Anseriformes,Chordata,Anas platyrhynchos,2022
2207673,HUMAN_OBSERVATION,Aves,NO,28.0,59.650508,11.38346,2022-05-28 00:00:00 UTC,Anatidae,3798270588,Anas,4.0,COORDINATE_ROUNDED,Animalia,5.0,PRESENT,Anseriformes,Chordata,Anas platyrhynchos,2022
108191,HUMAN_OBSERVATION,Aves,US,16.0,47.818184,-122.36423,2021-04-16 00:00:00 UTC,Anatidae,3591457902,Anas,1.0,CONTINENT_DERIVED_FROM_COORDINATES,Animalia,4.0,PRESENT,Anseriformes,Chordata,Anas platyrhynchos,2021
3722865,HUMAN_OBSERVATION,Aves,US,20.0,44.321865,-93.342705,2021-11-20 00:00:00 UTC,Anatidae,3575393331,Anas,2.0,CONTINENT_DERIVED_FROM_COORDINATES,Animalia,11.0,PRESENT,Anseriformes,Chordata,Anas platyrhynchos,2021
8274515,HUMAN_OBSERVATION,Aves,US,2.0,42.07102,-112.692085,2021-04-02 00:00:00 UTC,Anatidae,3530043375,Anas,2.0,CONTINENT_DERIVED_FROM_COORDINATES,Animalia,4.0,PRESENT,Anseriformes,Chordata,Anas platyrhynchos,2021
5957194,HUMAN_OBSERVATION,Aves,NO,6.0,58.831615,5.579733,2022-11-06 00:00:00 UTC,Anatidae,3962778592,Anas,50.0,COORDINATE_ROUNDED,Animalia,11.0,PRESENT,Anseriformes,Chordata,Anas platyrhynchos,2022
6866560,HUMAN_OBSERVATION,Aves,US,17.0,41.678726,-86.991974,2021-05-17 00:00:00 UTC,Anatidae,3633985942,Anas,2.0,CONTINENT_DERIVED_FROM_COORDINATES,Animalia,5.0,PRESENT,Anseriformes,Chordata,Anas platyrhynchos,2021
5347974,HUMAN_OBSERVATION,Aves,US,27.0,33.970127,-118.43056,2021-02-27 00:00:00 UTC,Anatidae,3587529414,Anas,35.0,CONTINENT_DERIVED_FROM_COORDINATES,Animalia,2.0,PRESENT,Anseriformes,Chordata,Anas platyrhynchos,2021
2462167,HUMAN_OBSERVATION,Aves,US,25.0,32.27855,-111.02249,2021-04-25 00:00:00 UTC,Anatidae,3515641915,Anas,1.0,CONTINENT_DERIVED_FROM_COORDINATES,Animalia,4.0,PRESENT,Anseriformes,Chordata,Anas platyrhynchos,2021
7658020,HUMAN_OBSERVATION,Aves,NO,6.0,59.058035,7.567318,2022-08-06 00:00:00 UTC,Anatidae,3889826529,Anas,3.0,COORDINATE_ROUNDED,Animalia,8.0,PRESENT,Anseriformes,Chordata,Anas platyrhynchos,2022
4024552,HUMAN_OBSERVATION,Aves,US,24.0,42.836853,-118.88567,2021-04-24 00:00:00 UTC,Anatidae,3668927010,Anas,6.0,CONTINENT_DERIVED_FROM_COORDINATES,Animalia,4.0,PRESENT,Anseriformes,Chordata,Anas platyrhynchos,2021
2817725,HUMAN_OBSERVATION,Aves,US,22.0,35.24893,-89.74728,2021-12-22 00:00:00 UTC,Anatidae,3668901445,Anas,19.0,CONTINENT_DERIVED_FROM_COORDINATES,Animalia,12.0,PRESENT,Anseriformes,Chordata,Anas platyrhynchos,2021
3576473,HUMAN_OBSERVATION,Aves,US,18.0,40.068893,-95.23534,2021-01-18 00:00:00 UTC,Anatidae,3634504113,Anas,500.0,CONTINENT_DERIVED_FROM_COORDINATES,Animalia,1.0,PRESENT,Anseriformes,Chordata,Anas platyrhynchos,2021
958253,HUMAN_OBSERVATION,Aves,US,17.0,27.897695,-97.186722,2023-01-17 14:49:44 UTC,Anatidae,4022227492,Anas,,COORDINATE_ROUNDED,Animalia,1.0,PRESENT,Anseriformes,Chordata,Anas platyrhynchos,2023
4751486,HUMAN_OBSERVATION,Aves,US,22.0,38.73267,-77.80874,2021-02-22 00:00:00 UTC,Anatidae,3534844863,Anas,2.0,CONTINENT_DERIVED_FROM_COORDINATES,Animalia,2.0,PRESENT,Anseriformes,Chordata,Anas platyrhynchos,2021
7449874,HUMAN_OBSERVATION,Aves,US,5.0,41.631977,-85.90715,2021-09-05 00:00:00 UTC,Anatidae,3653716551,Anas,5.0,CONTINENT_DERIVED_FROM_COORDINATES,Animalia,9.0,PRESENT,Anseriformes,Chordata,Anas platyrhynchos,2021
2950314,HUMAN_OBSERVATION,Aves,RU,13.0,54.783266,32.039566,2022-03-13 22:17:22 UTC,Anatidae,3759470042,Anas,,CONTINENT_DERIVED_FROM_COORDINATES,Animalia,3.0,PRESENT,Anseriformes,Chordata,Anas platyrhynchos,2022
7892719,HUMAN_OBSERVATION,Aves,NL,15.0,52.1,5.1,2021-10-15 00:00:00 UTC,Anatidae,3723321304,Anas,1.0,OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT,Animalia,10.0,PRESENT,Anseriformes,Chordata,Anas platyrhynchos,2021
3626793,HUMAN_OBSERVATION,Aves,US,3.0,41.043549,-73.896751,2023-01-03 13:03:47 UTC,Anatidae,4011726438,Anas,,COORDINATE_ROUNDED,Animalia,1.0,PRESENT,Anseriformes,Chordata,Anas platyrhynchos,2023
7107021,HUMAN_OBSERVATION,Aves,CA,8.0,46.089787,-73.149155,2021-04-08 00:00:00 UTC,Anatidae,3684870009,Anas,1.0,CONTINENT_DERIVED_FROM_COORDINATES,Animalia,4.0,PRESENT,Anseriformes,Chordata,Anas platyrhynchos,2021
7264579,HUMAN_OBSERVATION,Aves,ES,30.0,39.349224,-0.323625,2021-10-30 00:00:00 UTC,Anatidae,3634350271,Anas,100.0,COORDINATE_ROUNDED,Animalia,10.0,PRESENT,Anseriformes,Chordata,Anas platyrhynchos,2021
4028073,HUMAN_OBSERVATION,Aves,US,12.0,42.468086,-71.15824,2021-12-12 00:00:00 UTC,Anatidae,3581044940,Anas,16.0,CONTINENT_DERIVED_FROM_COORDINATES,Animalia,12.0,PRESENT,Anseriformes,Chordata,Anas platyrhynchos,2021
5107716,HUMAN_OBSERVATION,Aves,CA,5.0,48.350426,-69.396706,2021-11-05 00:00:00 UTC,Anatidae,3642009504,Anas,10.0,CONTINENT_DERIVED_FROM_COORDINATES,Animalia,11.0,PRESENT,Anseriformes,Chordata,Anas platyrhynchos,2021
3303514,HUMAN_OBSERVATION,Aves,CA,6.0,44.62243,-63.567657,2021-03-06 00:00:00 UTC,Anatidae,3677545236,Anas,2.0,CONTINENT_DERIVED_FROM_COORDINATES,Animalia,3.0,PRESENT,Anseriformes,Chordata,Anas platyrhynchos,2021
5506086,HUMAN_OBSERVATION,Aves,US,16.0,33.712537,-84.105808,2021-08-16 17:20:00 UTC,Anatidae,3337491267,Anas,,COORDINATE_ROUNDED,Animalia,8.0,PRESENT,Anseriformes,Chordata,Anas platyrhynchos,2021
701847,HUMAN_OBSERVATION,Aves,RU,19.0,56.861736,35.90315,2021-05-19 00:00:00 UTC,Anatidae,3521151912,Anas,7.0,CONTINENT_DERIVED_FROM_COORDINATES,Animalia,5.0,PRESENT,Anseriformes,Chordata,Anas platyrhynchos,2021
230578,HUMAN_OBSERVATION,Aves,CA,28.0,45.779675,-72.004654,2021-10-28 00:00:00 UTC,Anatidae,3550885726,Anas,20.0,CONTINENT_DERIVED_FROM_COORDINATES,Animalia,10.0,PRESENT,Anseriformes,Chordata,Anas platyrhynchos,2021
8101847,HUMAN_OBSERVATION,Aves,DE,6.0,50.434418,8.900663,2021-06-06 00:00:00 UTC,Anatidae,3623914712,Anas,30.0,CONTINENT_DERIVED_FROM_COORDINATES,Animalia,6.0,PRESENT,Anseriformes,Chordata,Anas platyrhynchos,2021
6502766,HUMAN_OBSERVATION,Aves,CA,8.0,45.587093,-72.01343,2021-05-08 00:00:00 UTC,Anatidae,3678463731,Anas,9.0,CONTINENT_DERIVED_FROM_COORDINATES,Animalia,5.0,PRESENT,Anseriformes,Chordata,Anas platyrhynchos,2021
8041462,HUMAN_OBSERVATION,Aves,US,29.0,42.47514,-71.329506,2021-07-29 00:00:00 UTC,Anatidae,3639140612,Anas,4.0,CONTINENT_DERIVED_FROM_COORDINATES,Animalia,7.0,PRESENT,Anseriformes,Chordata,Anas platyrhynchos,2021
3149467,HUMAN_OBSERVATION,Aves,NL,9.0,51.95,5.35,2022-08-09 00:00:00 UTC,Anatidae,3904806141,Anas,1.0,OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT,Animalia,8.0,PRESENT,Anseriformes,Chordata,Anas platyrhynchos,2022
1946412,HUMAN_OBSERVATION,Aves,US,9.0,48.108513,-96.565025,2021-04-09 00:00:00 UTC,Anatidae,3557563298,Anas,20.0,CONTINENT_DERIVED_FROM_COORDINATES,Animalia,4.0,PRESENT,Anseriformes,Chordata,Anas platyrhynchos,2021
1972008,HUMAN_OBSERVATION,Aves,CA,2.0,50.092575,-107.37194,2021-10-02 00:00:00 UTC,Anatidae,3572842523,Anas,100.0,CONTINENT_DERIVED_FROM_COORDINATES,Animalia,10.0,PRESENT,Anseriformes,Chordata,Anas platyrhynchos,2021
8931263,HUMAN_OBSERVATION,Aves,ES,10.0,38.780968,-0.41358,2021-10-10 00:00:00 UTC,Anatidae,3656711802,Anas,1.0,COORDINATE_ROUNDED,Animalia,10.0,PRESENT,Anseriformes,Chordata,Anas platyrhynchos,2021
1745514,HUMAN_OBSERVATION,Aves,US,17.0,40.080402,-83.092285,2021-02-17 00:00:00 UTC,Anatidae,3507999492,Anas,11.0,CONTINENT_DERIVED_FROM_COORDINATES,Animalia,2.0,PRESENT,Anseriformes,Chordata,Anas platyrhynchos,2021
93331,HUMAN_OBSERVATION,Aves,US,4.0,47.707855,-122.548584,2021-04-04 00:00:00 UTC,Anatidae,3510735667,Anas,4.0,CONTINENT_DERIVED_FROM_COORDINATES,Animalia,4.0,PRESENT,Anseriformes,Chordata,Anas platyrhynchos,2021
1361128,HUMAN_OBSERVATION,Aves,NL,9.0,52.45,6.05,2023-01-09 00:00:00 UTC,Anatidae,4057571858,Anas,5.0,OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT,Animalia,1.0,PRESENT,Anseriformes,Chordata,Anas platyrhynchos,2023
3436223,HUMAN_OBSERVATION,Aves,GB,27.0,55.95467,-2.782311,2021-04-27 00:00:00 UTC,Anatidae,3610906208,Anas,1.0,CONTINENT_DERIVED_FROM_COORDINATES,Animalia,4.0,PRESENT,Anseriformes,Chordata,Anas platyrhynchos,2021
4077486,HUMAN_OBSERVATION,Aves,US,8.0,39.315258,-76.875725,2021-11-08 00:00:00 UTC,Anatidae,3663076147,Anas,6.0,CONTINENT_DERIVED_FROM_COORDINATES,Animalia,11.0,PRESENT,Anseriformes,Chordata,Anas platyrhynchos,2021
160857,HUMAN_OBSERVATION,Aves,US,9.0,44.43246,-68.943245,2021-06-09 00:00:00 UTC,Anatidae,3570781836,Anas,3.0,CONTINENT_DERIVED_FROM_COORDINATES,Animalia,6.0,PRESENT,Anseriformes,Chordata,Anas platyrhynchos,2021
5669291,HUMAN_OBSERVATION,Aves,US,30.0,41.683533,-83.36929,2021-05-30 00:00:00 UTC,Anatidae,3627859805,Anas,2.0,CONTINENT_DERIVED_FROM_COORDINATES,Animalia,5.0,PRESENT,Anseriformes,Chordata,Anas platyrhynchos,2021
3734743,HUMAN_OBSERVATION,Aves,US,12.0,37.898766,-75.35919,2021-09-12 00:00:00 UTC,Anatidae,3662101291,Anas,4.0,CONTINENT_DERIVED_FROM_COORDINATES,Animalia,9.0,PRESENT,Anseriformes,Chordata,Anas platyrhynchos,2021
6242964,HUMAN_OBSERVATION,Aves,US,3.0,37.43793,-122.08866,2021-05-03 00:00:00 UTC,Anatidae,3514784347,Anas,5.0,CONTINENT_DERIVED_FROM_COORDINATES,Animalia,5.0,PRESENT,Anseriformes,Chordata,Anas platyrhynchos,2021
6994967,HUMAN_OBSERVATION,Aves,NL,18.0,51.857395,6.115686,2021-05-18 00:00:00 UTC,Anatidae,3548607585,Anas,1.0,COORDINATE_ROUNDED,Animalia,5.0,PRESENT,Anseriformes,Chordata,Anas platyrhynchos,2021
6227854,HUMAN_OBSERVATION,Aves,NO,2.0,62.393767,6.460046,2022-04-02 00:00:00 UTC,Anatidae,3746189537,Anas,4.0,COORDINATE_ROUNDED,Animalia,4.0,PRESENT,Anseriformes,Chordata,Anas platyrhynchos,2022
518542,HUMAN_OBSERVATION,Aves,CA,28.0,45.6935,-74.14912,2021-03-28 00:00:00 UTC,Anatidae,3536015733,Anas,5.0,CONTINENT_DERIVED_FROM_COORDINATES,Animalia,3.0,PRESENT,Anseriformes,Chordata,Anas platyrhynchos,2021
1519333,HUMAN_OBSERVATION,Aves,CA,3.0,43.659985,-79.30936,2021-01-03 00:00:00 UTC,Anatidae,3587119777,Anas,30.0,CONTINENT_DERIVED_FROM_COORDINATES,Animalia,1.0,PRESENT,Anseriformes,Chordata,Anas platyrhynchos,2021
5998596,HUMAN_OBSERVATION,Aves,CA,27.0,49.87342,-119.43275,2021-02-27 00:00:00 UTC,Anatidae,3665733520,Anas,60.0,CONTINENT_DERIVED_FROM_COORDINATES,Animalia,2.0,PRESENT,Anseriformes,Chordata,Anas platyrhynchos,2021
3529930,HUMAN_OBSERVATION,Aves,FR,22.0,47.62216,7.535196,2021-05-22 00:00:00 UTC,Anatidae,3541822293,Anas,8.0,COORDINATE_ROUNDED,Animalia,5.0,PRESENT,Anseriformes,Chordata,Anas platyrhynchos,2021
8428817,HUMAN_OBSERVATION,Aves,IT,1.0,44.499416,7.700678,2022-01-01 11:23:00 UTC,Anatidae,3455643034,Anas,,COORDINATE_ROUNDED,Animalia,1.0,PRESENT,Anseriformes,Chordata,Anas platyrhynchos,2022
8819041,HUMAN_OBSERVATION,Aves,US,13.0,40.43925,-73.98692,2021-03-13 00:00:00 UTC,Anatidae,3597062392,Anas,20.0,CONTINENT_DERIVED_FROM_COORDINATES,Animalia,3.0,PRESENT,Anseriformes,Chordata,Anas platyrhynchos,2021
6091316,HUMAN_OBSERVATION,Aves,CA,28.0,45.881733,-74.078926,2021-05-28 00:00:00 UTC,Anatidae,3607770869,Anas,1.0,CONTINENT_DERIVED_FROM_COORDINATES,Animalia,5.0,PRESENT,Anseriformes,Chordata,Anas platyrhynchos,2021
1513672,HUMAN_OBSERVATION,Aves,US,14.0,41.642067,-83.27304,2021-03-14 00:00:00 UTC,Anatidae,3639633914,Anas,2.0,CONTINENT_DERIVED_FROM_COORDINATES,Animalia,3.0,PRESENT,Anseriformes,Chordata,Anas platyrhynchos,2021
2917097,HUMAN_OBSERVATION,Aves,DK,14.0,55.2226,12.16636,2021-06-14 00:00:00 UTC,Anatidae,3336204355,Anas,2.0,OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT,Animalia,6.0,PRESENT,Anseriformes,Chordata,Anas platyrhynchos,2021
837997,HUMAN_OBSERVATION,Aves,US,5.0,41.78363,-72.759514,2021-03-05 00:00:00 UTC,Anatidae,3510899580,Anas,5.0,CONTINENT_DERIVED_FROM_COORDINATES,Animalia,3.0,PRESENT,Anseriformes,Chordata,Anas platyrhynchos,2021
1613357,HUMAN_OBSERVATION,Aves,US,13.0,44.82793,-119.83782,2021-06-13 00:00:00 UTC,Anatidae,3594989168,Anas,8.0,CONTINENT_DERIVED_FROM_COORDINATES,Animalia,6.0,PRESENT,Anseriformes,Chordata,Anas platyrhynchos,2021
3595356,HUMAN_OBSERVATION,Aves,TR,26.0,37.05057,37.96981,2021-04-26 00:00:00 UTC,Anatidae,3673320721,Anas,2.0,CONTINENT_DERIVED_FROM_COORDINATES,Animalia,4.0,PRESENT,Anseriformes,Chordata,Anas platyrhynchos,2021
4767572,HUMAN_OBSERVATION,Aves,NL,4.0,52.8,6.4,2021-04-04 00:00:00 UTC,Anatidae,3720821928,Anas,4.0,OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT,Animalia,4.0,PRESENT,Anseriformes,Chordata,Anas platyrhynchos,2021
4233825,HUMAN_OBSERVATION,Aves,US,12.0,40.83535,-73.22026,2021-05-12 00:00:00 UTC,Anatidae,3615648078,Anas,3.0,CONTINENT_DERIVED_FROM_COORDINATES,Animalia,5.0,PRESENT,Anseriformes,Chordata,Anas platyrhynchos,2021
3419088,HUMAN_OBSERVATION,Aves,IS,29.0,66.03043,-17.361767,2021-05-29 00:00:00 UTC,Anatidae,3560586060,Anas,2.0,CONTINENT_DERIVED_FROM_COORDINATES,Animalia,5.0,PRESENT,Anseriformes,Chordata,Anas platyrhynchos,2021
3216906,HUMAN_OBSERVATION,Aves,US,24.0,46.722916,-117.20831,2021-04-24 00:00:00 UTC,Anatidae,3684916520,Anas,2.0,CONTINENT_DERIVED_FROM_COORDINATES,Animalia,4.0,PRESENT,Anseriformes,Chordata,Anas platyrhynchos,2021
8114894,HUMAN_OBSERVATION,Aves,US,4.0,40.660286,-73.968956,2021-12-04 00:00:00 UTC,Anatidae,3650039085,Anas,40.0,CONTINENT_DERIVED_FROM_COORDINATES,Animalia,12.0,PRESENT,Anseriformes,Chordata,Anas platyrhynchos,2021
3528342,HUMAN_OBSERVATION,Aves,CA,2.0,50.721813,-120.513214,2021-11-02 00:00:00 UTC,Anatidae,3622866357,Anas,187.0,CONTINENT_DERIVED_FROM_COORDINATES,Animalia,11.0,PRESENT,Anseriformes,Chordata,Anas platyrhynchos,2021
4857039,HUMAN_OBSERVATION,Aves,US,16.0,40.38653,-75.515816,2021-10-16 00:00:00 UTC,Anatidae,3640820085,Anas,4.0,CONTINENT_DERIVED_FROM_COORDINATES,Animalia,10.0,PRESENT,Anseriformes,Chordata,Anas platyrhynchos,2021
